"Region Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
NW,"6/2/2020 9 p.m. PDT",7015,6,22825,795,56,8814,9873,729
NW,"6/2/2020 10 p.m. PDT",6489,-1,22209,826,56,8511,9305,731
NW,"6/2/2020 11 p.m. PDT",4945,0,21817,805,55,7952,9083,733
NW,"6/3/2020 12 a.m. PDT",3595,0,21686,811,54,7247,8923,736
NW,"6/3/2020 1 a.m. PDT",2911,-2,25179,853,54,6375,8806,738
NW,"6/3/2020 2 a.m. PDT",2461,0,21176,850,54,6115,8701,740
NW,"6/3/2020 3 a.m. PDT",2394,-1,20654,854,53,5852,8443,742
NW,"6/3/2020 4 a.m. PDT",1974,-2,20908,865,55,5731,8390,743
NW,"6/3/2020 5 a.m. PDT",1767,0,21116,866,54,5800,8548,746
NW,"6/3/2020 6 a.m. PDT",1906,176,21533,884,53,5718,8695,748
NW,"6/3/2020 7 a.m. PDT",1749,989,21712,882,20,5675,8800,747
NW,"6/3/2020 8 a.m. PDT",1664,1836,22739,864,20,5717,8444,747
NW,"6/3/2020 9 a.m. PDT",1685,2125,22873,893,20,6227,9139,747
NW,"6/3/2020 10 a.m. PDT",1706,2243,23067,812,20,6615,9416,747
NW,"6/3/2020 11 a.m. PDT",1866,2349,23048,794,22,7143,10317,747
NW,"6/3/2020 12 p.m. PDT",2115,2473,22737,781,22,8248,10981,746
NW,"6/3/2020 1 p.m. PDT",2600,2388,23235,772,20,8907,11456,745
NW,"6/3/2020 2 p.m. PDT",3368,2353,23053,755,45,9340,11433,743
NW,"6/3/2020 3 p.m. PDT",4306,2441,22980,752,54,9818,11278,743
NW,"6/3/2020 4 p.m. PDT",5581,2414,23295,775,54,9763,10741,742
NW,"6/3/2020 5 p.m. PDT",6538,2103,23459,744,54,9714,10349,741
NW,"6/3/2020 6 p.m. PDT",6102,1709,23372,750,54,9952,10650,740
NW,"6/3/2020 7 p.m. PDT",5749,1136,23214,756,54,9888,10809,740
NW,"6/3/2020 8 p.m. PDT",5461,220,23357,762,53,9803,10831,742
NW,"6/3/2020 9 p.m. PDT",5193,3,22811,775,55,10046,10730,747
NW,"6/3/2020 10 p.m. PDT",5134,1,22178,774,56,8996,9864,749
NW,"6/3/2020 11 p.m. PDT",5098,-1,21308,794,53,7682,9369,752
NW,"6/4/2020 12 a.m. PDT",5509,0,20758,774,53,6606,8869,753
NW,"6/4/2020 1 a.m. PDT",5184,-2,19617,813,53,5960,8681,752
NW,"6/4/2020 2 a.m. PDT",5264,1,19588,820,53,5357,8580,744
NW,"6/4/2020 3 a.m. PDT",5239,-1,18961,819,54,4860,8336,743
NW,"6/4/2020 4 a.m. PDT",5228,-1,19229,825,51,4947,8225,745
NW,"6/4/2020 5 a.m. PDT",4908,1,19681,829,53,5091,8233,747
NW,"6/4/2020 6 a.m. PDT",4592,218,19942,844,54,5425,8456,750
NW,"6/4/2020 7 a.m. PDT",4484,1413,19605,835,53,5554,8718,750
NW,"6/4/2020 8 a.m. PDT",3879,2471,20453,804,52,5851,8557,746
NW,"6/4/2020 9 a.m. PDT",4101,2784,21043,791,54,6381,8500,742
NW,"6/4/2020 10 a.m. PDT",3947,2842,22166,764,54,7071,8722,742
NW,"6/4/2020 11 a.m. PDT",4237,2806,22860,747,54,7516,9162,743
NW,"6/4/2020 12 p.m. PDT",4472,2680,22828,750,54,8373,9939,743
NW,"6/4/2020 1 p.m. PDT",4325,2676,23080,717,55,9010,10447,743
NW,"6/4/2020 2 p.m. PDT",5015,2536,23161,719,54,9215,10136,742
NW,"6/4/2020 3 p.m. PDT",4753,2504,23458,654,54,9986,10105,742
NW,"6/4/2020 4 p.m. PDT",5393,2479,23208,649,54,9990,10029,741
NW,"6/4/2020 5 p.m. PDT",5248,2370,23203,653,54,10015,10187,735
NW,"6/4/2020 6 p.m. PDT",4143,2042,23807,662,53,10574,10541,732
NW,"6/4/2020 7 p.m. PDT",3083,1236,23964,661,56,10823,11203,733
NW,"6/4/2020 8 p.m. PDT",2749,216,23865,687,55,10544,11151,733
NW,"6/4/2020 9 p.m. PDT",3299,3,23789,705,53,10349,10340,736
NW,"6/4/2020 10 p.m. PDT",3396,-1,23139,732,54,9170,9964,735
NW,"6/4/2020 11 p.m. PDT",2996,-1,21943,767,53,8315,9896,737
NW,"6/5/2020 12 a.m. PDT",2657,0,21870,782,55,7069,9572,739
NW,"6/5/2020 1 a.m. PDT",2589,0,22349,801,55,5844,8908,740
NW,"6/5/2020 2 a.m. PDT",2522,0,22213,810,54,5241,8450,740
NW,"6/5/2020 3 a.m. PDT",2414,1,21984,808,54,4961,8076,742
NW,"6/5/2020 4 a.m. PDT",2061,0,21752,821,51,4886,8270,741
NW,"6/5/2020 5 a.m. PDT",1803,1,21607,825,53,4823,8811,741
NW,"6/5/2020 6 a.m. PDT",1569,209,22100,821,55,5044,9020,742
NW,"6/5/2020 7 a.m. PDT",1288,1226,22860,833,55,4785,9335,741
NW,"6/5/2020 8 a.m. PDT",965,1989,23211,810,53,5334,9281,741
NW,"6/5/2020 9 a.m. PDT",985,2429,24132,795,54,5590,10323,676
NW,"6/5/2020 10 a.m. PDT",1274,2729,24150,778,53,6034,10707,648
NW,"6/5/2020 11 a.m. PDT",1758,2744,23963,759,52,6751,10878,645
NW,"6/5/2020 12 p.m. PDT",1872,2670,23849,741,54,7788,10690,642
NW,"6/5/2020 1 p.m. PDT",1827,2540,24246,737,53,8967,10757,628
NW,"6/5/2020 2 p.m. PDT",1892,2277,24465,716,51,9519,10992,638
NW,"6/5/2020 3 p.m. PDT",2066,1825,24656,711,52,9957,11065,638
NW,"6/5/2020 4 p.m. PDT",2819,1215,24590,715,52,10190,11126,659
NW,"6/5/2020 5 p.m. PDT",3919,1060,24286,717,51,9505,10689,708
NW,"6/5/2020 6 p.m. PDT",5297,841,23810,728,51,8635,9663,713
NW,"6/5/2020 7 p.m. PDT",5825,556,23895,743,52,8700,9153,708
NW,"6/5/2020 8 p.m. PDT",6161,91,23367,738,53,8816,8959,709
NW,"6/5/2020 9 p.m. PDT",6600,4,22550,753,53,8608,9082,708
NW,"6/5/2020 10 p.m. PDT",6441,-1,22350,751,52,7860,9131,627
NW,"6/5/2020 11 p.m. PDT",6161,0,22192,766,51,7391,8342,491
NW,"6/6/2020 12 a.m. PDT",6950,0,21731,789,50,5696,7547,386
NW,"6/6/2020 1 a.m. PDT",7058,-3,20937,804,50,5144,7201,342
NW,"6/6/2020 2 a.m. PDT",7687,0,19588,791,51,4751,6624,220
NW,"6/6/2020 3 a.m. PDT",7776,-1,19108,802,50,4539,6135,184
NW,"6/6/2020 4 a.m. PDT",7385,0,19182,804,52,4384,6109,179
NW,"6/6/2020 5 a.m. PDT",7397,0,19413,824,53,4186,5995,177
NW,"6/6/2020 6 a.m. PDT",6482,68,20036,835,55,4149,6180,178
NW,"6/6/2020 7 a.m. PDT",6519,747,19440,825,53,3780,6328,177
NW,"6/6/2020 8 a.m. PDT",5926,1497,20031,819,53,3578,6242,178
NW,"6/6/2020 9 a.m. PDT",5994,1728,20735,811,52,3620,6125,180
NW,"6/6/2020 10 a.m. PDT",6946,1977,20683,825,52,3309,6066,182
NW,"6/6/2020 11 a.m. PDT",7447,2191,21060,829,54,3043,5761,184
NW,"6/6/2020 12 p.m. PDT",7448,2276,21479,819,53,3097,5645,182
NW,"6/6/2020 1 p.m. PDT",7085,2371,20515,813,53,3276,4390,183
NW,"6/6/2020 2 p.m. PDT",6804,2460,20357,806,54,3653,6049,186
NW,"6/6/2020 3 p.m. PDT",6151,2233,20930,804,55,4251,6328,187
NW,"6/6/2020 4 p.m. PDT",6131,1999,20849,793,54,4368,6482,179
NW,"6/6/2020 5 p.m. PDT",6650,1764,20842,800,53,4291,6624,181
NW,"6/6/2020 6 p.m. PDT",7255,1400,21463,801,54,4161,6650,183
NW,"6/6/2020 7 p.m. PDT",7573,749,22037,799,54,4398,6675,186
NW,"6/6/2020 8 p.m. PDT",8074,82,21482,808,53,4809,7160,186
NW,"6/6/2020 9 p.m. PDT",8301,1,20992,833,54,5186,7436,189
NW,"6/6/2020 10 p.m. PDT",8423,0,20807,848,53,5450,7157,192
NW,"6/6/2020 11 p.m. PDT",7954,0,20650,851,54,5239,6789,182
NW,"6/7/2020 12 a.m. PDT",7697,0,19692,865,55,4709,6264,182
NW,"6/7/2020 1 a.m. PDT",7503,-1,19823,862,54,4547,5995,184
NW,"6/7/2020 2 a.m. PDT",7072,0,19239,867,54,4350,5799,187
NW,"6/7/2020 3 a.m. PDT",7103,0,19197,874,53,4149,5522,189
NW,"6/7/2020 4 a.m. PDT",6983,-1,19199,875,54,3753,5621,191
NW,"6/7/2020 5 a.m. PDT",7106,1,19370,882,54,3614,5622,188
NW,"6/7/2020 6 a.m. PDT",7281,176,19511,883,55,3413,5382,186
NW,"6/7/2020 7 a.m. PDT",7144,930,19571,890,54,2701,5089,187
NW,"6/7/2020 8 a.m. PDT",7096,1990,19493,884,54,2312,5012,188
NW,"6/7/2020 9 a.m. PDT",7460,2274,19998,878,51,2349,5024,186
NW,"6/7/2020 10 a.m. PDT",7846,2284,19863,876,53,2432,5036,188
NW,"6/7/2020 11 a.m. PDT",8162,2471,20119,873,53,2690,5113,181
NW,"6/7/2020 12 p.m. PDT",8137,2488,20038,858,53,2925,5275,174
NW,"6/7/2020 1 p.m. PDT",7824,2434,20093,862,53,3528,5501,178
NW,"6/7/2020 2 p.m. PDT",8259,2341,19582,847,53,3637,5537,180
NW,"6/7/2020 3 p.m. PDT",8438,2248,19660,874,53,3728,5741,180
NW,"6/7/2020 4 p.m. PDT",7965,2103,19779,871,54,3872,5802,180
NW,"6/7/2020 5 p.m. PDT",8222,1908,20475,871,54,4512,6391,182
NW,"6/7/2020 6 p.m. PDT",8933,1491,21309,886,53,4408,6925,182
NW,"6/7/2020 7 p.m. PDT",8991,789,22318,895,53,4778,6920,183
NW,"6/7/2020 8 p.m. PDT",8905,137,22097,888,54,5211,7732,184
NW,"6/7/2020 9 p.m. PDT",8855,4,22141,885,53,5178,7838,185
NW,"6/7/2020 10 p.m. PDT",8774,-1,21565,871,52,5028,7249,184
NW,"6/7/2020 11 p.m. PDT",8668,0,20497,892,52,4643,6574,186
NW,"6/8/2020 12 a.m. PDT",8205,-1,20027,905,52,4283,6193,186
NW,"6/8/2020 1 a.m. PDT",7983,-1,19647,901,52,3761,6258,186
NW,"6/8/2020 2 a.m. PDT",7625,0,18564,912,52,3595,6009,186
NW,"6/8/2020 3 a.m. PDT",7611,1,18423,913,54,3481,5676,187
NW,"6/8/2020 4 a.m. PDT",7663,1,18485,910,56,3567,5699,187
NW,"6/8/2020 5 a.m. PDT",7582,1,18886,911,55,3611,6207,187
NW,"6/8/2020 6 a.m. PDT",7389,164,19871,906,50,3691,6717,189
NW,"6/8/2020 7 a.m. PDT",7782,1053,19911,908,54,3202,6658,188
NW,"6/8/2020 8 a.m. PDT",8085,1995,20059,917,53,2752,6127,188
NW,"6/8/2020 9 a.m. PDT",8375,2340,20273,911,51,2740,5602,188
NW,"6/8/2020 10 a.m. PDT",7756,2589,19732,904,54,3165,5463,187
NW,"6/8/2020 11 a.m. PDT",7158,2588,19838,888,55,3742,5587,183
NW,"6/8/2020 12 p.m. PDT",6888,2632,20030,879,55,4135,5670,183
NW,"6/8/2020 1 p.m. PDT",6632,2743,20190,862,53,4501,5831,184
NW,"6/8/2020 2 p.m. PDT",6908,2711,20161,866,53,4636,5985,185
NW,"6/8/2020 3 p.m. PDT",6875,2814,20275,850,54,4782,6082,186
NW,"6/8/2020 4 p.m. PDT",6836,2663,20558,851,55,4793,6352,187
NW,"6/8/2020 5 p.m. PDT",7117,2489,20572,859,55,4741,6433,186
NW,"6/8/2020 6 p.m. PDT",7706,2303,21003,850,55,4441,6376,187
NW,"6/8/2020 7 p.m. PDT",7960,1271,21470,846,54,4276,6429,186
NW,"6/8/2020 8 p.m. PDT",7319,210,21753,838,54,4647,6550,187
NW,"6/8/2020 9 p.m. PDT",6501,2,21589,850,53,4826,6914,186
NW,"6/8/2020 10 p.m. PDT",5734,-1,21238,860,52,4859,6386,204
NW,"6/8/2020 11 p.m. PDT",4858,0,20857,873,53,5253,6147,210
NW,"6/9/2020 12 a.m. PDT",4327,-1,20469,871,53,4685,6030,159
NW,"6/9/2020 1 a.m. PDT",3897,-2,20633,884,53,4278,6301,49
NW,"6/9/2020 2 a.m. PDT",4040,-1,20455,897,51,3980,6409,0
NW,"6/9/2020 3 a.m. PDT",3777,-1,20331,884,52,3938,6226,0
NW,"6/9/2020 4 a.m. PDT",3921,-2,20231,900,53,3947,5844,0
NW,"6/9/2020 5 a.m. PDT",3800,-2,20752,903,55,4215,6165,0
NW,"6/9/2020 6 a.m. PDT",3562,130,21125,907,55,4413,7335,0
NW,"6/9/2020 7 a.m. PDT",3191,1068,21835,896,54,4366,6852,0
NW,"6/9/2020 8 a.m. PDT",3268,1989,22002,890,54,4353,6886,0
NW,"6/9/2020 9 a.m. PDT",3217,2340,22274,884,55,4488,6430,0
NW,"6/9/2020 10 a.m. PDT",3609,2500,22449,845,54,4641,6279,0
NW,"6/9/2020 11 a.m. PDT",3981,2736,22540,833,54,4431,6240,0
NW,"6/9/2020 12 p.m. PDT",4442,2876,22598,819,54,4421,5968,0
NW,"6/9/2020 1 p.m. PDT",4837,2935,22646,805,53,4524,6089,0
NW,"6/9/2020 2 p.m. PDT",4846,2923,22617,802,52,4629,6256,0
NW,"6/9/2020 3 p.m. PDT",5083,2911,22792,790,52,4891,6323,0
NW,"6/9/2020 4 p.m. PDT",5214,2879,22671,782,53,5009,6620,0
NW,"6/9/2020 5 p.m. PDT",5482,2790,22506,782,52,5113,6727,0
NW,"6/9/2020 6 p.m. PDT",5698,2484,22647,778,54,5355,6609,0
NW,"6/9/2020 7 p.m. PDT",5748,1467,22585,777,53,5223,7074,0
NW,"6/9/2020 8 p.m. PDT",5568,256,22628,776,52,5780,7809,0
NW,"6/9/2020 9 p.m. PDT",5271,5,22384,784,52,6011,7968,0
NW,"6/9/2020 10 p.m. PDT",4949,-1,22230,805,53,6121,7547,0
NW,"6/9/2020 11 p.m. PDT",4696,-1,21950,821,54,5515,7318,0
NW,"6/10/2020 12 a.m. PDT",4013,1,21392,839,53,4965,6752,0
NW,"6/10/2020 1 a.m. PDT",3679,1,20506,835,52,4813,6875,0
NW,"6/10/2020 2 a.m. PDT",3360,0,20128,838,53,4712,6432,0
NW,"6/10/2020 3 a.m. PDT",3060,-2,20325,841,54,4236,6354,0
NW,"6/10/2020 4 a.m. PDT",2760,2,20246,845,53,4557,6595,0
NW,"6/10/2020 5 a.m. PDT",2671,1,20666,854,53,4775,6994,0
NW,"6/10/2020 6 a.m. PDT",2575,265,21202,847,53,5093,7550,0
NW,"6/10/2020 7 a.m. PDT",2069,1548,21359,834,53,5117,7036,0
NW,"6/10/2020 8 a.m. PDT",1916,2600,21653,818,53,5170,6858,0
NW,"6/10/2020 9 a.m. PDT",2182,2899,22207,787,53,5071,6484,0
NW,"6/10/2020 10 a.m. PDT",2399,2976,22643,792,53,5170,6508,0
NW,"6/10/2020 11 a.m. PDT",2425,2987,22628,765,53,5596,6972,0
NW,"6/10/2020 12 p.m. PDT",2415,2992,23103,767,52,6147,7529,0
NW,"6/10/2020 1 p.m. PDT",2296,2998,23163,756,53,6433,7946,0
NW,"6/10/2020 2 p.m. PDT",2226,2974,23499,747,53,6976,7717,0
NW,"6/10/2020 3 p.m. PDT",2252,2943,23421,733,53,7560,8065,0
NW,"6/10/2020 4 p.m. PDT",2103,2835,23654,735,53,7937,8259,0
NW,"6/10/2020 5 p.m. PDT",1969,2766,23736,723,53,8653,8476,0
NW,"6/10/2020 6 p.m. PDT",1963,2412,24087,714,54,8686,8994,19
NW,"6/10/2020 7 p.m. PDT",2000,1375,23845,707,54,8852,9551,104
NW,"6/10/2020 8 p.m. PDT",2220,225,23082,693,55,8929,9935,106
NW,"6/10/2020 9 p.m. PDT",2674,3,22494,721,56,8770,9185,106
NW,"6/10/2020 10 p.m. PDT",2705,0,22596,807,56,8516,8183,107
NW,"6/10/2020 11 p.m. PDT",2803,0,22624,770,53,7374,7854,108
NW,"6/11/2020 12 a.m. PDT",2994,-1,22016,773,55,5774,7473,140
NW,"6/11/2020 1 a.m. PDT",3677,0,20896,797,54,4775,7268,190
NW,"6/11/2020 2 a.m. PDT",3249,0,20907,806,54,4412,6695,204
NW,"6/11/2020 3 a.m. PDT",3054,0,20785,817,55,4282,6430,193
NW,"6/11/2020 4 a.m. PDT",3013,2,20610,820,54,4234,6398,222
NW,"6/11/2020 5 a.m. PDT",2995,3,20650,817,53,4515,6909,339
NW,"6/11/2020 6 a.m. PDT",2902,253,21114,839,53,4818,7191,401
NW,"6/11/2020 7 a.m. PDT",1920,1449,21435,838,53,5231,7508,405
NW,"6/11/2020 8 a.m. PDT",1608,2351,21888,833,54,5325,7062,406
NW,"6/11/2020 9 a.m. PDT",1575,2722,22429,809,54,5700,6738,404
NW,"6/11/2020 10 a.m. PDT",1630,2902,22752,756,54,6501,7136,404
NW,"6/11/2020 11 a.m. PDT",1460,2954,22916,739,53,7100,8055,402
NW,"6/11/2020 12 p.m. PDT",1309,2937,23110,726,52,7740,8670,401
NW,"6/11/2020 1 p.m. PDT",1106,2909,23509,713,52,8340,9433,399
NW,"6/11/2020 2 p.m. PDT",1095,2878,23875,702,53,8967,9784,398
NW,"6/11/2020 3 p.m. PDT",1125,2873,24006,709,53,9352,10482,395
NW,"6/11/2020 4 p.m. PDT",1262,2798,23871,711,55,9834,10284,394
NW,"6/11/2020 5 p.m. PDT",1461,2663,23827,714,54,10730,10341,392
NW,"6/11/2020 6 p.m. PDT",1854,2349,23714,711,53,10977,9826,388
NW,"6/11/2020 7 p.m. PDT",2234,1247,23674,707,53,10779,9903,386
NW,"6/11/2020 8 p.m. PDT",2242,246,23619,713,54,10455,9979,385
NW,"6/11/2020 9 p.m. PDT",3259,0,23097,730,53,9695,9771,384
NW,"6/11/2020 10 p.m. PDT",3817,-2,22775,732,53,7967,9378,382
NW,"6/11/2020 11 p.m. PDT",3947,0,22877,747,52,6851,8690,385
NW,"6/12/2020 12 a.m. PDT",4373,2,21400,759,53,5659,8044,389
NW,"6/12/2020 1 a.m. PDT",4361,-2,20666,779,54,4819,7246,388
NW,"6/12/2020 2 a.m. PDT",3793,-1,20677,790,54,4667,6661,389
NW,"6/12/2020 3 a.m. PDT",2806,1,20986,783,53,4729,6746,389
NW,"6/12/2020 4 a.m. PDT",2634,-1,20641,788,53,4866,7034,389
NW,"6/12/2020 5 a.m. PDT",2088,1,21071,813,53,5284,7240,391
NW,"6/12/2020 6 a.m. PDT",1878,239,21789,820,52,5421,7218,400
NW,"6/12/2020 7 a.m. PDT",1400,1328,22025,813,54,5031,7588,398
NW,"6/12/2020 8 a.m. PDT",1159,2270,23020,803,54,4858,7723,396
NW,"6/12/2020 9 a.m. PDT",1588,2597,23695,783,53,4746,7761,393
NW,"6/12/2020 10 a.m. PDT",2288,2758,23728,771,53,4757,7864,392
NW,"6/12/2020 11 a.m. PDT",2820,2784,24012,758,53,5667,8475,392
NW,"6/12/2020 12 p.m. PDT",3308,2808,23524,784,55,5990,9092,392
NW,"6/12/2020 1 p.m. PDT",3974,2837,23534,753,51,6383,9527,389
NW,"6/12/2020 2 p.m. PDT",4934,2791,22809,727,47,7026,9646,389
NW,"6/12/2020 3 p.m. PDT",5885,2697,22505,717,46,7415,9848,386
NW,"6/12/2020 4 p.m. PDT",6529,2573,22416,719,47,7675,9865,385
NW,"6/12/2020 5 p.m. PDT",6961,2351,22535,722,46,7934,9734,384
NW,"6/12/2020 6 p.m. PDT",7803,1751,22567,717,46,7379,9258,383
NW,"6/12/2020 7 p.m. PDT",8277,768,22275,727,47,7404,8890,384
NW,"6/12/2020 8 p.m. PDT",8605,123,22224,760,47,7150,8741,385
NW,"6/12/2020 9 p.m. PDT",9240,7,21371,782,48,7155,8720,386
NW,"6/12/2020 10 p.m. PDT",8979,-2,20398,793,51,6319,8251,388
NW,"6/12/2020 11 p.m. PDT",8260,0,20190,794,53,5557,7821,386
NW,"6/13/2020 12 a.m. PDT",7652,2,20065,789,53,5157,7309,248
NW,"6/13/2020 1 a.m. PDT",7911,1,19518,797,54,4483,6529,203
NW,"6/13/2020 2 a.m. PDT",7994,-3,18217,816,53,4198,6213,200
NW,"6/13/2020 3 a.m. PDT",7632,-1,17960,849,51,4239,6110,157
NW,"6/13/2020 4 a.m. PDT",7395,0,17743,853,53,4358,6033,114
NW,"6/13/2020 5 a.m. PDT",7273,1,18115,857,55,4203,6233,3
NW,"6/13/2020 6 a.m. PDT",6377,197,18612,875,55,3967,6646,0
NW,"6/13/2020 7 a.m. PDT",6386,1231,18176,870,55,3513,7012,0
NW,"6/13/2020 8 a.m. PDT",6623,1948,17725,872,54,3516,6639,0
NW,"6/13/2020 9 a.m. PDT",7071,1845,18391,855,54,3699,6173,0
NW,"6/13/2020 10 a.m. PDT",7254,2169,18474,846,54,3876,6446,0
NW,"6/13/2020 11 a.m. PDT",8139,2161,18842,847,53,3898,6593,0
NW,"6/13/2020 12 p.m. PDT",8803,2311,18672,843,53,3864,6930,0
NW,"6/13/2020 1 p.m. PDT",9075,2539,18660,831,52,4059,6952,0
NW,"6/13/2020 2 p.m. PDT",9049,2403,19158,817,49,4328,6682,0
NW,"6/13/2020 3 p.m. PDT",8967,2289,19018,822,46,4553,6989,0
NW,"6/13/2020 4 p.m. PDT",8803,2047,19192,824,44,4683,6948,0
NW,"6/13/2020 5 p.m. PDT",8690,1902,19436,822,39,4765,6945,0
NW,"6/13/2020 6 p.m. PDT",8397,1833,19898,826,42,5058,6913,0
NW,"6/13/2020 7 p.m. PDT",7979,1085,19990,826,44,5770,7449,0
NW,"6/13/2020 8 p.m. PDT",7401,197,19958,833,48,6235,8468,0
NW,"6/13/2020 9 p.m. PDT",6878,5,20482,837,51,6609,8801,0
NW,"6/13/2020 10 p.m. PDT",7467,-1,20420,861,53,6039,7946,0
NW,"6/13/2020 11 p.m. PDT",7566,0,20158,842,53,5271,6917,0
NW,"6/14/2020 12 a.m. PDT",7272,-1,19712,855,53,4937,6369,0
NW,"6/14/2020 1 a.m. PDT",6719,-1,19105,868,53,4759,6131,0
NW,"6/14/2020 2 a.m. PDT",6334,-1,18438,878,54,4732,5900,0
NW,"6/14/2020 3 a.m. PDT",6337,0,18320,882,54,4316,5963,53
NW,"6/14/2020 4 a.m. PDT",5936,-1,18567,883,53,4033,5854,159
NW,"6/14/2020 5 a.m. PDT",6212,-2,18820,884,51,3821,5760,193
NW,"6/14/2020 6 a.m. PDT",6399,172,19059,886,53,3472,5718,188
NW,"6/14/2020 7 a.m. PDT",6511,1242,18743,884,55,2579,5529,187
NW,"6/14/2020 8 a.m. PDT",6403,2362,18455,874,55,2529,5124,189
NW,"6/14/2020 9 a.m. PDT",7197,2729,18698,863,54,2697,5124,320
NW,"6/14/2020 10 a.m. PDT",8194,2805,18835,845,53,2822,5217,364
NW,"6/14/2020 11 a.m. PDT",8529,2809,18723,803,53,3074,5467,366
NW,"6/14/2020 12 p.m. PDT",8630,2896,19275,791,54,3612,5535,367
NW,"6/14/2020 1 p.m. PDT",9044,2872,19232,771,52,4337,5532,381
NW,"6/14/2020 2 p.m. PDT",8932,2906,19368,756,50,5056,5703,386
NW,"6/14/2020 3 p.m. PDT",8646,2791,19401,741,50,5574,6046,386
NW,"6/14/2020 4 p.m. PDT",8255,2830,19811,727,50,5705,6396,385
NW,"6/14/2020 5 p.m. PDT",8001,2717,20602,706,50,6160,6836,383
