"Region Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
NW,"1/9/2020 5 p.m. PST",5792,43,17215,879,56,9829,12244,1167
NW,"1/9/2020 6 p.m. PST",5770,0,18376,874,56,9937,12440,1169
NW,"1/9/2020 7 p.m. PST",5312,0,18744,893,56,10068,12442,1169
NW,"1/9/2020 8 p.m. PST",4661,-2,18320,899,56,10132,12414,1170
NW,"1/9/2020 9 p.m. PST",3878,-1,18066,896,56,9886,12414,1172
NW,"1/9/2020 10 p.m. PST",3251,-1,17081,902,58,9340,12311,1171
NW,"1/9/2020 11 p.m. PST",2915,-1,15462,884,57,9023,12166,1172
NW,"1/10/2020 12 a.m. PST",2515,-2,13812,892,56,8916,12148,1172
NW,"1/10/2020 1 a.m. PST",2552,-1,13125,883,55,8569,12190,1172
NW,"1/10/2020 2 a.m. PST",2381,-1,12773,880,56,8706,12103,1167
NW,"1/10/2020 3 a.m. PST",2581,-1,12781,887,55,8780,12142,1167
NW,"1/10/2020 4 a.m. PST",2344,0,13198,885,55,9092,12182,1165
NW,"1/10/2020 5 a.m. PST",1851,1,14638,894,56,9631,12785,1166
NW,"1/10/2020 6 a.m. PST",1931,-1,16311,892,56,10147,13187,1167
NW,"1/10/2020 7 a.m. PST",2418,3,18242,882,56,10518,13374,1166
NW,"1/10/2020 8 a.m. PST",3412,425,19002,887,55,10230,12847,1167
NW,"1/10/2020 9 a.m. PST",3669,1522,18600,854,54,9408,12360,1166
NW,"1/10/2020 10 a.m. PST",4119,1782,17801,824,56,8835,12155,1166
NW,"1/10/2020 11 a.m. PST",4347,1758,17454,851,57,8331,12061,1166
NW,"1/10/2020 12 p.m. PST",4505,1664,17165,852,57,8174,12098,1165
NW,"1/10/2020 1 p.m. PST",4880,1707,16891,863,58,7940,11729,1165
NW,"1/10/2020 2 p.m. PST",5147,1768,16504,863,57,7941,11271,1162
NW,"1/10/2020 3 p.m. PST",5694,1599,15973,883,58,7735,11106,1161
NW,"1/10/2020 4 p.m. PST",6113,683,16848,885,58,8134,11632,1163
NW,"1/10/2020 5 p.m. PST",6150,56,17310,877,58,9632,12470,1162
NW,"1/10/2020 6 p.m. PST",6128,0,17743,879,58,9974,12982,1163
NW,"1/10/2020 7 p.m. PST",5209,0,18147,883,56,10112,13264,1160
NW,"1/10/2020 8 p.m. PST",4818,-1,17530,893,55,10331,13174,1161
NW,"1/10/2020 9 p.m. PST",5266,0,16303,890,56,10221,12772,1162
NW,"1/10/2020 10 p.m. PST",5480,0,15140,890,57,9527,12529,1162
NW,"1/10/2020 11 p.m. PST",5605,-1,14241,881,58,8841,12236,1158
NW,"1/11/2020 12 a.m. PST",6516,-1,12517,874,58,8393,11877,1160
NW,"1/11/2020 1 a.m. PST",7303,-1,11344,861,57,8315,11228,1155
NW,"1/11/2020 2 a.m. PST",7562,-1,10685,867,57,8103,11166,1156
NW,"1/11/2020 3 a.m. PST",8237,0,10425,871,58,7967,10674,1159
NW,"1/11/2020 4 a.m. PST",8924,-1,10494,867,58,7697,10594,1154
NW,"1/11/2020 5 a.m. PST",8537,0,11008,876,58,7969,10937,1153
NW,"1/11/2020 6 a.m. PST",8704,-1,11974,873,58,8050,11408,1153
NW,"1/11/2020 7 a.m. PST",9028,20,13414,878,56,8010,11398,1154
NW,"1/11/2020 8 a.m. PST",9014,462,13962,874,58,7846,11411,1158
NW,"1/11/2020 9 a.m. PST",8797,1310,13679,883,59,7381,11209,1162
NW,"1/11/2020 10 a.m. PST",8438,1633,13867,886,58,7558,10816,1161
NW,"1/11/2020 11 a.m. PST",7531,1735,13666,871,58,7747,10615,1162
NW,"1/11/2020 12 p.m. PST",7078,1665,13470,872,59,7768,10620,1163
NW,"1/11/2020 1 p.m. PST",6903,1678,13376,864,59,7690,10422,1159
NW,"1/11/2020 2 p.m. PST",6706,1607,13111,858,59,7906,10442,1155
NW,"1/11/2020 3 p.m. PST",6869,1495,13223,861,59,7821,10964,1154
NW,"1/11/2020 4 p.m. PST",7105,709,14036,872,59,8421,11035,1156
NW,"1/11/2020 5 p.m. PST",7258,55,15057,877,61,9220,12511,1158
NW,"1/11/2020 6 p.m. PST",7053,-1,15709,892,60,9696,13051,1160
NW,"1/11/2020 7 p.m. PST",7289,-2,15561,920,60,9170,12934,1161
NW,"1/11/2020 8 p.m. PST",6787,-2,15260,958,61,9276,12700,1163
NW,"1/11/2020 9 p.m. PST",6108,-1,14794,997,61,9296,12333,1164
NW,"1/11/2020 10 p.m. PST",6261,0,14357,992,61,8829,12209,1162
NW,"1/11/2020 11 p.m. PST",5978,0,12874,974,60,8942,12367,1160
NW,"1/12/2020 12 a.m. PST",5612,-1,12607,961,61,8815,11855,1161
NW,"1/12/2020 1 a.m. PST",5562,0,11797,971,60,8862,11654,1164
NW,"1/12/2020 2 a.m. PST",5799,-2,11071,969,60,8755,11700,1165
NW,"1/12/2020 3 a.m. PST",5841,1,11213,993,60,8667,11478,1162
NW,"1/12/2020 4 a.m. PST",5915,-1,11819,1038,60,8697,11254,1161
NW,"1/12/2020 5 a.m. PST",6051,-2,12123,1039,60,8822,11579,1162
NW,"1/12/2020 6 a.m. PST",6595,0,12792,1049,59,8819,11966,1163
NW,"1/12/2020 7 a.m. PST",7085,14,14001,1046,59,8950,11815,1160
NW,"1/12/2020 8 a.m. PST",7078,370,14401,1038,60,8871,11772,1159
NW,"1/12/2020 9 a.m. PST",6992,1005,14078,1045,59,8265,10897,1159
NW,"1/12/2020 10 a.m. PST",7314,1188,14520,1041,59,7535,10437,1158
NW,"1/12/2020 11 a.m. PST",7411,1523,14542,1040,58,7314,10163,1154
NW,"1/12/2020 12 p.m. PST",7853,1489,13691,1033,60,7220,9850,1152
NW,"1/12/2020 1 p.m. PST",7967,1543,13790,1025,60,7183,9649,1154
NW,"1/12/2020 2 p.m. PST",7542,1627,13242,1019,59,7504,9898,1154
NW,"1/12/2020 3 p.m. PST",7460,1413,14040,1017,59,7812,10175,1156
NW,"1/12/2020 4 p.m. PST",7338,556,13909,1025,59,8633,10701,1155
NW,"1/12/2020 5 p.m. PST",7047,27,15571,1022,58,9723,12259,1158
NW,"1/12/2020 6 p.m. PST",7196,-1,16361,1037,59,10207,13130,1158
NW,"1/12/2020 7 p.m. PST",7525,0,16455,1037,57,9942,12926,1159
NW,"1/12/2020 8 p.m. PST",7546,0,16607,1051,57,9721,12782,1163
NW,"1/12/2020 9 p.m. PST",7488,0,16150,1053,58,9472,12575,1163
NW,"1/12/2020 10 p.m. PST",7965,-2,14945,1051,59,8934,12192,1166
NW,"1/12/2020 11 p.m. PST",7927,-1,13771,1057,61,8552,11780,1166
NW,"1/13/2020 12 a.m. PST",7365,0,13131,1044,61,7938,11422,1166
NW,"1/13/2020 1 a.m. PST",7365,-1,12653,1053,60,7875,10810,1168
NW,"1/13/2020 2 a.m. PST",7271,0,11910,1028,60,8033,10963,1169
NW,"1/13/2020 3 a.m. PST",7084,-2,11771,1016,61,8399,10820,1168
NW,"1/13/2020 4 a.m. PST",6870,-1,12601,1028,59,8518,11122,1169
NW,"1/13/2020 5 a.m. PST",5905,-1,13809,1027,59,9459,11907,1171
NW,"1/13/2020 6 a.m. PST",4932,0,16001,1050,60,10830,12685,1171
NW,"1/13/2020 7 a.m. PST",4469,12,17596,1069,60,11570,13166,1173
NW,"1/13/2020 8 a.m. PST",3888,512,18453,1077,60,11373,13090,1173
NW,"1/13/2020 9 a.m. PST",3324,1515,18117,1078,61,10470,12706,1173
NW,"1/13/2020 10 a.m. PST",3246,1735,18110,1076,61,9699,11865,1172
NW,"1/13/2020 11 a.m. PST",2947,1686,18461,1065,61,9869,11674,1166
NW,"1/13/2020 12 p.m. PST",3014,1673,17956,1051,62,10043,11854,1167
NW,"1/13/2020 1 p.m. PST",3252,1671,17784,1042,59,9762,11626,1167
NW,"1/13/2020 2 p.m. PST",3724,1763,17391,1030,59,8989,10982,1166
NW,"1/13/2020 3 p.m. PST",3601,1662,17395,1020,59,9016,10436,1167
NW,"1/13/2020 4 p.m. PST",3358,830,18029,1035,58,10250,11577,1166
NW,"1/13/2020 5 p.m. PST",3374,61,19413,1043,60,11583,12433,1166
NW,"1/13/2020 6 p.m. PST",3291,-1,20798,1043,59,12121,12181,1167
NW,"1/13/2020 7 p.m. PST",2972,-1,20638,1042,59,12124,12251,1166
NW,"1/13/2020 8 p.m. PST",2722,-1,19943,1053,59,11900,12420,1158
NW,"1/13/2020 9 p.m. PST",2524,-1,19193,1043,58,11458,12477,1157
NW,"1/13/2020 10 p.m. PST",2387,0,18155,1057,59,11050,12207,1160
NW,"1/13/2020 11 p.m. PST",2680,-2,16022,1052,60,10501,11920,1159
NW,"1/14/2020 12 a.m. PST",2472,0,14633,1050,60,10121,11797,1157
NW,"1/14/2020 1 a.m. PST",2485,1,13829,1051,60,10144,11699,1160
NW,"1/14/2020 2 a.m. PST",2948,0,13309,1034,59,9818,11320,1161
NW,"1/14/2020 3 a.m. PST",3173,-1,13296,1039,60,9817,11395,1165
NW,"1/14/2020 4 a.m. PST",3652,-2,13603,1034,60,9543,11698,1166
NW,"1/14/2020 5 a.m. PST",4101,0,14952,1035,58,9567,12072,1166
NW,"1/14/2020 6 a.m. PST",4388,0,18082,1050,58,10376,11427,1166
NW,"1/14/2020 7 a.m. PST",4518,15,19740,1055,59,11106,11261,1163
NW,"1/14/2020 8 a.m. PST",4676,514,20484,1058,59,10589,11019,1164
NW,"1/14/2020 9 a.m. PST",4599,1376,20132,1036,62,9595,10723,1164
NW,"1/14/2020 10 a.m. PST",4506,1728,19484,1052,62,9337,10014,1164
NW,"1/14/2020 11 a.m. PST",4645,1735,18896,1051,62,9250,9625,1165
NW,"1/14/2020 12 p.m. PST",5077,1717,17769,954,63,8500,10350,1163
NW,"1/14/2020 1 p.m. PST",5269,1722,17126,1059,61,8730,10355,1166
