"Region Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
NW,"3/6/2020 3 p.m. PST",2941,2032,14904,986,58,9115,8657,1156
NW,"3/6/2020 4 p.m. PST",2847,1532,14769,1001,59,9687,9131,1155
NW,"3/6/2020 5 p.m. PST",3075,614,16614,1000,60,10189,9582,1156
NW,"3/6/2020 6 p.m. PST",3964,38,17722,1009,60,10837,10276,1155
NW,"3/6/2020 7 p.m. PST",4195,2,18293,1018,59,11093,10392,1131
NW,"3/6/2020 8 p.m. PST",4023,-1,18226,1016,60,11009,9953,982
NW,"3/6/2020 9 p.m. PST",3545,-2,17982,1023,59,10801,9952,896
NW,"3/6/2020 10 p.m. PST",3352,0,17356,1020,59,10462,9788,899
NW,"3/6/2020 11 p.m. PST",3342,0,15268,1003,60,9796,9948,900
NW,"3/7/2020 12 a.m. PST",3181,1,13650,1013,60,9608,9423,899
NW,"3/7/2020 1 a.m. PST",2980,-2,12750,1021,59,9530,9139,898
NW,"3/7/2020 2 a.m. PST",3346,0,12188,1017,60,9528,9192,900
NW,"3/7/2020 3 a.m. PST",3653,-1,11852,1016,60,9422,8995,901
NW,"3/7/2020 4 a.m. PST",3650,-1,11812,1005,59,9470,9266,902
NW,"3/7/2020 5 a.m. PST",3881,1,12311,1021,61,9339,9474,902
NW,"3/7/2020 6 a.m. PST",4083,4,14499,1022,61,9349,9466,902
NW,"3/7/2020 7 a.m. PST",4372,358,16228,1032,60,9005,9236,903
NW,"3/7/2020 8 a.m. PST",4227,1154,16813,1101,59,8531,9560,901
NW,"3/7/2020 9 a.m. PST",4653,1683,17098,1044,59,8520,9488,900
NW,"3/7/2020 10 a.m. PST",4516,1694,16526,1038,60,8538,9253,900
NW,"3/7/2020 11 a.m. PST",4196,1935,15305,1033,59,8479,8641,900
NW,"3/7/2020 12 p.m. PST",4104,2025,14898,1032,59,8205,8022,900
NW,"3/7/2020 1 p.m. PST",4108,1880,14354,1025,59,8240,7953,899
NW,"3/7/2020 2 p.m. PST",4248,1868,13790,1038,59,8310,7634,881
NW,"3/7/2020 3 p.m. PST",4281,1502,14046,1047,59,8711,7975,844
NW,"3/7/2020 4 p.m. PST",3986,1164,14126,1052,58,9031,8785,846
NW,"3/7/2020 5 p.m. PST",4285,393,15834,1061,57,9421,9358,849
NW,"3/7/2020 6 p.m. PST",5222,41,17312,1067,59,9711,10015,857
NW,"3/7/2020 7 p.m. PST",5637,0,17759,1073,59,9432,10136,859
NW,"3/7/2020 8 p.m. PST",5348,-1,17951,1072,59,9659,9940,892
NW,"3/7/2020 9 p.m. PST",5698,-1,17196,1075,60,9519,9558,906
NW,"3/7/2020 10 p.m. PST",5760,0,16228,1086,59,9211,9467,937
NW,"3/7/2020 11 p.m. PST",5795,0,15049,1067,59,9090,9444,982
NW,"3/8/2020 12 a.m. PST",5804,-1,13934,1064,59,9686,9079,1025
NW,"3/8/2020 1 a.m. PST",5937,-2,11779,1070,59,9782,8591,1147
NW,"3/8/2020 3 a.m. PDT",5958,0,10217,1018,59,9633,8475,1168
NW,"3/8/2020 4 a.m. PDT",5719,0,10251,1070,59,9646,8629,1167
NW,"3/8/2020 5 a.m. PDT",5327,-1,9924,1069,57,9619,9009,1169
NW,"3/8/2020 6 a.m. PDT",5187,0,11236,1081,59,9201,9458,1167
NW,"3/8/2020 7 a.m. PDT",5058,4,12498,1086,61,8949,9397,1166
NW,"3/8/2020 8 a.m. PDT",4412,307,13688,1083,61,8590,9479,1167
NW,"3/8/2020 9 a.m. PDT",3681,1120,13172,1150,60,8494,9086,1165
NW,"3/8/2020 10 a.m. PDT",2920,1561,13364,1111,58,8532,8436,1168
NW,"3/8/2020 11 a.m. PDT",2727,1776,12681,1085,58,8121,8156,1165
NW,"3/8/2020 12 p.m. PDT",2214,1968,12506,1082,59,8175,8143,1165
NW,"3/8/2020 1 p.m. PDT",1875,2039,12072,1073,61,8313,8444,1163
NW,"3/8/2020 2 p.m. PDT",1953,2004,11508,1052,60,8319,8629,1163
NW,"3/8/2020 3 p.m. PDT",2112,1962,11060,1059,60,8161,8627,1162
NW,"3/8/2020 4 p.m. PDT",2251,1779,11035,1054,61,8178,8844,1162
NW,"3/8/2020 5 p.m. PDT",2571,1089,11353,1031,60,9179,9188,1161
NW,"3/8/2020 6 p.m. PDT",2327,488,12725,1037,58,9986,9584,1162
NW,"3/8/2020 7 p.m. PDT",2799,36,14429,1038,61,10402,10621,1158
NW,"3/8/2020 8 p.m. PDT",3110,0,15581,1050,59,10254,11066,1155
NW,"3/8/2020 9 p.m. PDT",3540,-1,15678,1067,59,10281,10863,1163
NW,"3/8/2020 10 p.m. PDT",3536,-1,14537,1061,59,10052,10891,1165
NW,"3/8/2020 11 p.m. PDT",3493,0,12501,1068,59,9475,10453,1164
NW,"3/9/2020 12 a.m. PDT",3248,-1,11718,1072,61,8675,10096,1167
NW,"3/9/2020 1 a.m. PDT",2975,0,12585,1050,60,8545,10230,1167
NW,"3/9/2020 2 a.m. PDT",3045,0,11828,1045,60,8492,9981,1168
NW,"3/9/2020 3 a.m. PDT",2921,-1,11724,1050,60,8452,10112,1163
NW,"3/9/2020 4 a.m. PDT",2942,-1,12158,1051,59,8644,10254,1170
NW,"3/9/2020 5 a.m. PDT",2666,0,13666,1056,60,9397,10488,1170
NW,"3/9/2020 6 a.m. PDT",2089,0,16593,1059,60,10461,10999,1171
NW,"3/9/2020 7 a.m. PDT",2179,10,18964,1069,59,11288,11139,1171
NW,"3/9/2020 8 a.m. PDT",2146,388,20085,1076,60,11375,10894,1170
NW,"3/9/2020 9 a.m. PDT",1932,1298,20003,1088,59,10777,10548,1170
NW,"3/9/2020 10 a.m. PDT",1733,2136,17993,1076,59,10445,10386,1168
NW,"3/9/2020 11 a.m. PDT",1938,2319,16614,1059,58,10428,9627,1165
NW,"3/9/2020 12 p.m. PDT",2129,2352,15918,1076,59,10145,9183,1162
NW,"3/9/2020 1 p.m. PDT",2288,2216,14237,1056,58,9725,8843,1160
NW,"3/9/2020 2 p.m. PDT",2501,2187,14347,1055,59,9795,8876,1160
NW,"3/9/2020 3 p.m. PDT",2766,1969,14163,1069,59,9788,9039,1159
NW,"3/9/2020 4 p.m. PDT",2592,1558,14079,1060,57,10211,9474,1162
NW,"3/9/2020 5 p.m. PDT",2586,1290,15766,1055,58,10741,9687,1162
NW,"3/9/2020 6 p.m. PDT",2793,415,16588,1048,59,11309,10471,1162
NW,"3/9/2020 7 p.m. PDT",2884,39,17583,1048,58,11664,10795,1161
NW,"3/9/2020 8 p.m. PDT",3090,-1,18062,1050,57,11913,10880,1162
NW,"3/9/2020 9 p.m. PDT",3592,-2,17667,1059,57,11491,10549,1164
NW,"3/9/2020 10 p.m. PDT",3648,0,16711,1042,57,10977,10238,1165
NW,"3/9/2020 11 p.m. PDT",3447,1,15081,1044,58,10270,9939,1167
NW,"3/10/2020 12 a.m. PDT",3393,-1,13474,1043,57,9587,9967,1167
NW,"3/10/2020 1 a.m. PDT",3230,0,11860,1053,58,9370,10174,1168
NW,"3/10/2020 2 a.m. PDT",3025,-2,11528,1050,58,9616,9996,1169
NW,"3/10/2020 3 a.m. PDT",3023,0,11033,1056,57,9661,10045,1170
NW,"3/10/2020 4 a.m. PDT",3236,0,11456,1057,58,9767,10044,1170
NW,"3/10/2020 5 a.m. PDT",3464,0,12174,1062,57,10034,10481,1170
NW,"3/10/2020 6 a.m. PDT",3006,-1,15380,1069,57,10676,10732,1171
NW,"3/10/2020 7 a.m. PDT",2874,13,18462,1094,58,11225,11076,1170
NW,"3/10/2020 8 a.m. PDT",2767,322,20039,1092,58,11320,11145,1171
NW,"3/10/2020 9 a.m. PDT",2652,1042,19187,1089,58,11107,10977,1170
NW,"3/10/2020 10 a.m. PDT",2735,1399,17259,1062,58,11136,10598,1169
NW,"3/10/2020 11 a.m. PDT",2892,1745,16002,1037,58,11351,10443,1167
NW,"3/10/2020 12 p.m. PDT",3354,1916,14691,1031,59,10844,10225,1162
NW,"3/10/2020 1 p.m. PDT",3995,1926,13953,1014,58,10516,9907,1158
NW,"3/10/2020 2 p.m. PDT",4710,1884,13266,1006,59,10418,9800,1157
NW,"3/10/2020 3 p.m. PDT",5266,1911,12837,1011,59,9901,9719,1154
NW,"3/10/2020 4 p.m. PDT",5764,1951,13293,1014,60,9709,9524,1153
NW,"3/10/2020 5 p.m. PDT",6379,1634,14423,1036,61,9469,9387,1152
NW,"3/10/2020 6 p.m. PDT",6754,845,15094,1029,61,9918,9498,1153
NW,"3/10/2020 7 p.m. PDT",6475,86,16068,1017,60,10775,10047,1154
NW,"3/10/2020 8 p.m. PDT",6557,-1,16404,1021,57,10773,10257,1155
NW,"3/10/2020 9 p.m. PDT",6804,0,15915,1034,58,10690,10167,1157
NW,"3/10/2020 10 p.m. PDT",6798,0,14618,1030,60,10466,9936,1159
NW,"3/10/2020 11 p.m. PDT",6760,-1,11883,1030,60,10340,9635,1160
NW,"3/11/2020 12 a.m. PDT",6433,-3,10484,1033,60,10116,9309,1162
NW,"3/11/2020 1 a.m. PDT",6058,0,10238,1044,61,9686,9075,1164
NW,"3/11/2020 2 a.m. PDT",6139,1,9896,1049,61,9552,8815,1163
NW,"3/11/2020 3 a.m. PDT",6792,-1,9604,1052,59,9115,8753,1164
NW,"3/11/2020 4 a.m. PDT",7613,-1,9989,1047,59,8502,8962,1165
NW,"3/11/2020 5 a.m. PDT",7924,-1,10466,1050,58,8756,9389,1166
NW,"3/11/2020 6 a.m. PDT",8109,-1,12255,1066,61,9739,9952,1165
NW,"3/11/2020 7 a.m. PDT",7996,12,14643,1072,60,10489,10344,1165
NW,"3/11/2020 8 a.m. PDT",8031,405,16095,1073,60,10631,10119,1163
NW,"3/11/2020 9 a.m. PDT",7436,1363,15578,1077,57,10544,9751,1164
NW,"3/11/2020 10 a.m. PDT",7637,1926,13824,1078,59,10265,9539,1159
NW,"3/11/2020 11 a.m. PDT",7982,2173,12424,1044,59,9925,9372,1159
NW,"3/11/2020 12 p.m. PDT",7982,2297,12124,1028,61,9958,8950,1155
NW,"3/11/2020 1 p.m. PDT",8334,2418,11705,1036,63,9142,8653,1151
NW,"3/11/2020 2 p.m. PDT",8469,2456,10929,1023,59,8718,8548,1150
NW,"3/11/2020 3 p.m. PDT",8483,2396,10963,1026,59,8601,8296,1146
NW,"3/11/2020 4 p.m. PDT",8481,2445,10987,1017,58,8625,8366,1143
NW,"3/11/2020 5 p.m. PDT",8330,2293,11862,1018,59,8783,8530,1140
NW,"3/11/2020 6 p.m. PDT",8035,1197,13294,1018,61,9766,9242,1142
NW,"3/11/2020 7 p.m. PDT",7720,128,14360,1009,60,10621,9649,1147
NW,"3/11/2020 8 p.m. PDT",7372,0,16158,1021,59,10876,9900,1151
NW,"3/11/2020 9 p.m. PDT",7263,1,16314,1033,57,10356,9753,1152
NW,"3/11/2020 10 p.m. PDT",7118,-1,15822,1049,60,9329,9632,1155
NW,"3/11/2020 11 p.m. PDT",6731,-1,13724,1037,60,9109,9319,1156
NW,"3/12/2020 12 a.m. PDT",6248,-1,12111,1053,60,8761,9200,1158
NW,"3/12/2020 1 a.m. PDT",5694,-2,9565,1050,59,8500,9570,1160
NW,"3/12/2020 2 a.m. PDT",5253,0,9039,1056,62,8304,9320,1160
NW,"3/12/2020 3 a.m. PDT",5212,-3,9004,1059,63,8183,9281,1161
NW,"3/12/2020 4 a.m. PDT",5108,0,9217,1065,59,8509,9408,1163
NW,"3/12/2020 5 a.m. PDT",4409,0,10424,1070,58,9483,9975,1163
NW,"3/12/2020 6 a.m. PDT",3836,0,13400,1069,58,10193,10824,1163
NW,"3/12/2020 7 a.m. PDT",3788,6,16984,1081,59,10661,11085,1164
NW,"3/12/2020 8 a.m. PDT",3728,429,18459,1087,59,10727,10810,1164
NW,"3/12/2020 9 a.m. PDT",3746,1984,17658,1081,59,10263,10456,1165
NW,"3/12/2020 10 a.m. PDT",3837,2639,16296,1065,60,10053,10525,1162
NW,"3/12/2020 11 a.m. PDT",3804,2732,15144,1059,59,9765,10288,1160
NW,"3/12/2020 12 p.m. PDT",3388,2435,14845,1052,66,9891,9964,1160
NW,"3/12/2020 1 p.m. PDT",2767,2318,14027,1041,60,9966,10287,1159
NW,"3/12/2020 2 p.m. PDT",2577,2324,13558,1044,60,10172,10267,1157
NW,"3/12/2020 3 p.m. PDT",2269,2224,13000,1032,61,10488,10364,1157
NW,"3/12/2020 4 p.m. PDT",2083,1856,12883,1027,61,10791,10254,1159
NW,"3/12/2020 5 p.m. PDT",1917,1629,12945,1018,60,10964,10656,1158
NW,"3/12/2020 6 p.m. PDT",2204,698,14196,1015,60,11230,11458,1157
NW,"3/12/2020 7 p.m. PDT",2099,107,15297,1013,57,11569,11647,1157
NW,"3/12/2020 8 p.m. PDT",2039,-1,15828,1028,58,11816,11796,1158
NW,"3/12/2020 9 p.m. PDT",1932,-1,15820,1041,60,11835,11539,1160
NW,"3/12/2020 10 p.m. PDT",2002,-2,14602,1053,60,11403,11415,1160
NW,"3/12/2020 11 p.m. PDT",1967,-2,12190,1047,61,10973,11341,1161
NW,"3/13/2020 12 a.m. PDT",1931,0,10907,1051,61,10576,11155,1162
NW,"3/13/2020 1 a.m. PDT",1798,0,10343,1048,60,10316,11179,1163
NW,"3/13/2020 2 a.m. PDT",1862,1,9657,1064,60,10363,11020,1164
NW,"3/13/2020 3 a.m. PDT",2138,-2,9422,1064,59,10176,11011,1164
NW,"3/13/2020 4 a.m. PDT",2621,-1,9689,1061,60,9938,11155,1165
NW,"3/13/2020 5 a.m. PDT",3002,0,10848,1070,59,10126,11334,1165
NW,"3/13/2020 6 a.m. PDT",3214,0,13366,1082,61,10643,11398,1164
NW,"3/13/2020 7 a.m. PDT",3706,0,15662,1085,59,11075,11383,1166
NW,"3/13/2020 8 a.m. PDT",4165,131,17012,1091,57,11113,11237,1164
NW,"3/13/2020 9 a.m. PDT",4503,629,16821,1105,59,11103,10777,1164
NW,"3/13/2020 10 a.m. PDT",4937,1042,16120,1088,60,10794,10584,1163
NW,"3/13/2020 11 a.m. PDT",4993,1166,15823,1075,60,10371,10389,1162
NW,"3/13/2020 12 p.m. PDT",5234,1399,14418,1071,59,10138,10413,1161
NW,"3/13/2020 1 p.m. PDT",5521,1525,13906,1049,60,10113,10365,1159
NW,"3/13/2020 2 p.m. PDT",5584,1448,13724,1030,59,10141,9943,1157
NW,"3/13/2020 3 p.m. PDT",5795,1151,13221,1040,60,9808,9725,1157
NW,"3/13/2020 4 p.m. PDT",5974,928,13357,1027,60,9713,9830,1158
NW,"3/13/2020 5 p.m. PDT",5621,772,14118,1004,60,10015,9875,1159
NW,"3/13/2020 6 p.m. PDT",5263,455,15640,1019,60,10537,10468,1159
NW,"3/13/2020 7 p.m. PDT",4550,49,16536,1025,59,11198,11445,1160
NW,"3/13/2020 8 p.m. PDT",3921,-1,16617,1039,57,11594,11772,1161
NW,"3/13/2020 9 p.m. PDT",3487,-1,16106,1036,59,11653,11871,1161
NW,"3/13/2020 10 p.m. PDT",3263,0,14969,1041,60,11358,11751,1161
NW,"3/13/2020 11 p.m. PDT",3130,0,12759,1032,58,11083,11796,1160
NW,"3/14/2020 12 a.m. PDT",2871,0,11384,1032,60,10869,11794,1161
NW,"3/14/2020 1 a.m. PDT",3003,-2,10542,1041,60,10480,11472,1162
NW,"3/14/2020 2 a.m. PDT",3285,0,10233,1041,59,10380,11318,1164
NW,"3/14/2020 3 a.m. PDT",3832,-1,9622,1030,58,10448,11320,1164
NW,"3/14/2020 4 a.m. PDT",3923,1,9711,1031,59,10472,11141,1165
NW,"3/14/2020 5 a.m. PDT",4032,-2,10055,1046,59,10474,11414,1166
NW,"3/14/2020 6 a.m. PDT",4319,-1,10840,1061,60,10604,11677,1166
NW,"3/14/2020 7 a.m. PDT",4483,16,12714,1052,59,10775,11468,1165
NW,"3/14/2020 8 a.m. PDT",4223,426,13878,1042,59,10895,11632,1150
