"Region Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
NW,"5/3/2020 12 a.m. PDT",6076,-2,16235,843,54,5620,6621,1157
NW,"5/3/2020 1 a.m. PDT",6416,0,16172,835,55,4732,6387,1159
NW,"5/3/2020 2 a.m. PDT",6797,-1,16319,859,53,3950,6117,1161
NW,"5/3/2020 3 a.m. PDT",6847,-1,16407,855,54,3736,5895,1163
NW,"5/3/2020 4 a.m. PDT",6446,0,16394,875,55,3551,5842,1164
NW,"5/3/2020 5 a.m. PDT",6213,-1,16803,884,56,3632,5804,1165
NW,"5/3/2020 6 a.m. PDT",5598,42,17473,887,55,3729,5934,1166
NW,"5/3/2020 7 a.m. PDT",5203,868,17679,889,53,3423,5906,1166
NW,"5/3/2020 8 a.m. PDT",5523,2245,16794,864,51,2940,5669,1164
NW,"5/3/2020 9 a.m. PDT",6466,2746,16145,868,53,2666,5207,1164
NW,"5/3/2020 10 a.m. PDT",6900,2851,15986,856,54,2721,4952,1162
NW,"5/3/2020 11 a.m. PDT",6709,2875,15997,845,54,2647,4948,1160
NW,"5/3/2020 12 p.m. PDT",6316,2879,16083,835,53,2908,4970,1161
NW,"5/3/2020 1 p.m. PDT",6404,2788,15706,832,51,3109,5001,1160
NW,"5/3/2020 2 p.m. PDT",6150,2767,15675,831,54,3221,5010,1159
NW,"5/3/2020 3 p.m. PDT",6109,2714,16163,814,55,3596,5210,1156
NW,"5/3/2020 4 p.m. PDT",6228,2530,16142,820,55,4276,5701,1157
NW,"5/3/2020 5 p.m. PDT",6780,2344,16981,808,56,4353,5767,1157
NW,"5/3/2020 6 p.m. PDT",7731,1835,17790,814,55,4557,5576,1157
NW,"5/3/2020 7 p.m. PDT",7833,714,19246,815,55,4809,6173,1157
NW,"5/3/2020 8 p.m. PDT",6859,57,20074,822,54,5199,7273,1156
NW,"5/3/2020 9 p.m. PDT",6448,-1,20335,833,54,5291,7434,1158
NW,"5/3/2020 10 p.m. PDT",5856,0,19827,832,54,5111,7044,1158
NW,"5/3/2020 11 p.m. PDT",5638,0,18640,836,55,4813,6187,1160
NW,"5/4/2020 12 a.m. PDT",4903,0,18497,840,54,4662,5684,1159
NW,"5/4/2020 1 a.m. PDT",4660,-2,17886,834,54,4425,5597,1161
NW,"5/4/2020 2 a.m. PDT",3841,0,17774,834,54,4479,5424,1163
NW,"5/4/2020 3 a.m. PDT",4117,0,17558,849,53,4206,5306,1165
NW,"5/4/2020 4 a.m. PDT",3832,2,17893,854,55,4131,5313,1166
NW,"5/4/2020 5 a.m. PDT",3733,0,18688,848,55,4285,5700,1165
NW,"5/4/2020 6 a.m. PDT",3946,65,19456,853,55,4765,6087,1166
NW,"5/4/2020 7 a.m. PDT",3754,1007,21230,870,55,4705,6161,1166
NW,"5/4/2020 8 a.m. PDT",3661,2486,21275,874,55,4459,6129,1166
NW,"5/4/2020 9 a.m. PDT",3788,2855,21132,869,54,4208,5974,1162
NW,"5/4/2020 10 a.m. PDT",4083,2933,20441,856,54,4300,5845,1162
NW,"5/4/2020 11 a.m. PDT",4443,2985,20589,860,54,4371,5501,1160
NW,"5/4/2020 12 p.m. PDT",4561,2996,20161,850,54,4478,5375,1158
NW,"5/4/2020 1 p.m. PDT",4706,2983,19934,847,54,4527,5520,1157
NW,"5/4/2020 2 p.m. PDT",4749,2946,19884,840,54,4731,5796,1157
NW,"5/4/2020 3 p.m. PDT",4925,2798,19930,831,54,5054,6040,1155
NW,"5/4/2020 4 p.m. PDT",4893,2729,19908,814,55,5114,6657,1156
NW,"5/4/2020 5 p.m. PDT",4858,2630,20249,814,53,5235,6854,1155
NW,"5/4/2020 6 p.m. PDT",4678,2186,21229,810,53,5968,7205,1155
NW,"5/4/2020 7 p.m. PDT",4436,908,21659,810,54,6250,7742,1154
NW,"5/4/2020 8 p.m. PDT",4161,56,21454,822,54,6561,7863,1155
NW,"5/4/2020 9 p.m. PDT",3609,1,21335,843,54,6915,7617,1156
NW,"5/4/2020 10 p.m. PDT",2513,-1,20344,864,55,6913,7713,1156
NW,"5/4/2020 11 p.m. PDT",1866,0,19308,855,54,6751,7810,1158
NW,"5/5/2020 12 a.m. PDT",1537,0,18225,862,54,6362,7869,1158
NW,"5/5/2020 1 a.m. PDT",1452,-2,18289,860,54,5799,7934,1161
NW,"5/5/2020 2 a.m. PDT",1595,0,18132,869,54,5606,7174,1162
NW,"5/5/2020 3 a.m. PDT",1619,1,18025,876,52,5530,7139,1163
NW,"5/5/2020 4 a.m. PDT",1712,-2,18006,875,53,5638,7113,1162
NW,"5/5/2020 5 a.m. PDT",1794,0,18423,887,54,5990,7153,1164
NW,"5/5/2020 6 a.m. PDT",1879,60,19866,896,54,6136,7181,1163
NW,"5/5/2020 7 a.m. PDT",1802,912,20553,889,53,6010,6989,1163
NW,"5/5/2020 8 a.m. PDT",1546,2297,20490,863,53,5594,6856,1163
NW,"5/5/2020 9 a.m. PDT",1390,2818,20302,848,53,5731,6604,1160
NW,"5/5/2020 10 a.m. PDT",1368,2931,20049,831,53,5635,6520,1158
NW,"5/5/2020 11 a.m. PDT",1721,2984,19819,819,53,5591,6620,1157
NW,"5/5/2020 12 p.m. PDT",2114,3013,19665,794,54,5589,6838,1156
NW,"5/5/2020 1 p.m. PDT",2183,3029,19806,761,53,5777,7042,1154
NW,"5/5/2020 2 p.m. PDT",2461,3002,20040,763,53,6232,7271,1152
NW,"5/5/2020 3 p.m. PDT",2439,2974,20354,752,54,6782,7403,1150
NW,"5/5/2020 4 p.m. PDT",2357,2839,20600,743,54,6943,7267,1151
NW,"5/5/2020 5 p.m. PDT",2395,2604,20709,747,54,7195,7615,1153
NW,"5/5/2020 6 p.m. PDT",2638,2017,21395,750,54,7373,8361,1152
NW,"5/5/2020 7 p.m. PDT",3230,837,21451,745,53,7579,8431,1153
NW,"5/5/2020 8 p.m. PDT",4125,48,21056,749,53,7771,8180,1153
NW,"5/5/2020 9 p.m. PDT",5097,2,20491,762,52,7397,7959,1153
NW,"5/5/2020 10 p.m. PDT",5143,-1,19494,781,54,6584,7740,1156
NW,"5/5/2020 11 p.m. PDT",5519,0,18116,784,53,6511,7883,1153
NW,"5/6/2020 12 a.m. PDT",6151,-2,16337,795,53,5699,7446,1152
NW,"5/6/2020 1 a.m. PDT",6091,-2,16739,805,54,4896,7199,1149
NW,"5/6/2020 2 a.m. PDT",5682,0,16419,813,54,5260,7243,1146
NW,"5/6/2020 3 a.m. PDT",6023,0,15724,806,53,5442,7034,1148
NW,"5/6/2020 4 a.m. PDT",6200,0,15890,802,53,5245,6802,1147
NW,"5/6/2020 5 a.m. PDT",6084,-1,16399,810,55,5320,6817,1149
NW,"5/6/2020 6 a.m. PDT",6021,81,17021,827,54,5467,7188,1155
NW,"5/6/2020 7 a.m. PDT",5958,892,18452,839,55,5085,7237,1160
NW,"5/6/2020 8 a.m. PDT",6127,2128,18348,842,55,4528,6595,1161
NW,"5/6/2020 9 a.m. PDT",7188,2462,16866,843,54,4003,6269,1160
NW,"5/6/2020 10 a.m. PDT",7871,2556,17143,835,54,3636,6151,1155
NW,"5/6/2020 11 a.m. PDT",8236,2741,17019,818,52,3478,6107,1151
NW,"5/6/2020 12 p.m. PDT",8598,2795,17277,795,53,3506,5979,1149
NW,"5/6/2020 1 p.m. PDT",8841,2850,17685,807,54,3732,5767,1149
NW,"5/6/2020 2 p.m. PDT",8826,2819,17858,823,53,4211,5605,1150
NW,"5/6/2020 3 p.m. PDT",9061,2713,17948,797,52,4636,5440,1149
NW,"5/6/2020 4 p.m. PDT",9355,2464,18050,815,52,5371,5590,1151
NW,"5/6/2020 5 p.m. PDT",9689,2124,18951,798,54,5700,6046,1149
NW,"5/6/2020 6 p.m. PDT",10271,1658,19856,795,54,5792,6761,1149
NW,"5/6/2020 7 p.m. PDT",10634,746,19712,824,54,5700,7057,1155
NW,"5/6/2020 8 p.m. PDT",10419,82,20395,801,54,5650,6840,1163
NW,"5/6/2020 9 p.m. PDT",9471,0,20243,817,53,5782,6647,1166
NW,"5/6/2020 10 p.m. PDT",8692,1,19675,856,54,5691,6438,1163
NW,"5/6/2020 11 p.m. PDT",7428,-2,18574,840,53,5298,6699,1158
NW,"5/7/2020 12 a.m. PDT",6662,0,17871,845,55,5023,6221,1157
NW,"5/7/2020 1 a.m. PDT",6189,-1,17954,860,55,4865,6127,1162
NW,"5/7/2020 2 a.m. PDT",5740,-1,17841,891,52,4915,5995,1162
NW,"5/7/2020 3 a.m. PDT",5522,0,18129,873,52,4781,5795,1164
NW,"5/7/2020 4 a.m. PDT",5189,-1,18317,876,53,4759,5719,1165
NW,"5/7/2020 5 a.m. PDT",4515,-1,18916,912,53,5467,6135,1165
NW,"5/7/2020 6 a.m. PDT",3755,89,20807,900,54,5996,6774,1166
NW,"5/7/2020 7 a.m. PDT",3394,1067,20944,918,53,6074,6616,1166
NW,"5/7/2020 8 a.m. PDT",3904,2454,20764,902,55,5171,6762,1164
NW,"5/7/2020 9 a.m. PDT",4661,2825,20638,897,54,4833,5887,1162
NW,"5/7/2020 10 a.m. PDT",4843,2861,20450,894,52,4458,5576,1161
NW,"5/7/2020 11 a.m. PDT",4532,2922,20177,888,55,4632,5515,1159
NW,"5/7/2020 12 p.m. PDT",4189,2979,20338,875,56,5131,5540,1159
NW,"5/7/2020 1 p.m. PDT",3827,2984,19936,848,56,5650,5695,1158
NW,"5/7/2020 2 p.m. PDT",4030,2983,19631,826,53,5749,6295,1156
NW,"5/7/2020 3 p.m. PDT",3921,2955,19954,841,53,6140,6740,1156
NW,"5/7/2020 4 p.m. PDT",4177,2833,19929,826,54,6474,7044,1155
NW,"5/7/2020 5 p.m. PDT",5126,2610,20084,822,54,6327,7241,1155
NW,"5/7/2020 6 p.m. PDT",5598,2073,20277,821,54,6578,7428,1155
NW,"5/7/2020 7 p.m. PDT",5667,844,20155,826,53,7016,7573,1154
NW,"5/7/2020 8 p.m. PDT",5919,85,20082,820,53,7160,7715,1154
NW,"5/7/2020 9 p.m. PDT",5885,0,20516,821,55,7041,7281,1155
NW,"5/7/2020 10 p.m. PDT",5602,-4,19690,833,54,7260,7385,1154
NW,"5/7/2020 11 p.m. PDT",4959,0,19250,835,53,7052,7722,1155
NW,"5/8/2020 12 a.m. PDT",4538,0,18822,886,53,6504,7447,1155
NW,"5/8/2020 1 a.m. PDT",3843,0,18407,875,52,5987,7031,1158
NW,"5/8/2020 2 a.m. PDT",3261,0,18153,884,53,5795,7033,1160
NW,"5/8/2020 3 a.m. PDT",3347,-3,17920,879,54,5719,6492,1162
NW,"5/8/2020 4 a.m. PDT",3405,1,18017,905,54,5773,6615,1162
NW,"5/8/2020 5 a.m. PDT",3436,0,18346,902,53,5855,6891,1164
NW,"5/8/2020 6 a.m. PDT",2623,49,19796,921,53,6567,7196,1163
NW,"5/8/2020 7 a.m. PDT",1910,934,20769,916,53,6726,7659,1163
NW,"5/8/2020 8 a.m. PDT",1303,2248,21043,903,54,6695,7668,1163
NW,"5/8/2020 9 a.m. PDT",1343,2643,20898,882,53,6666,7364,1161
NW,"5/8/2020 10 a.m. PDT",1726,2757,20641,889,53,6544,7018,1157
NW,"5/8/2020 11 a.m. PDT",2448,2776,20268,841,54,6564,6435,1156
NW,"5/8/2020 12 p.m. PDT",3280,2915,20393,833,55,6512,6599,1155
NW,"5/8/2020 1 p.m. PDT",3793,2984,20909,810,54,6165,6635,1153
NW,"5/8/2020 2 p.m. PDT",4406,2978,20923,798,54,6213,6531,1152
NW,"5/8/2020 3 p.m. PDT",4946,2962,20756,788,55,6247,7003,1152
NW,"5/8/2020 4 p.m. PDT",5650,2915,20469,781,54,6362,6687,1150
NW,"5/8/2020 5 p.m. PDT",6496,2791,20545,780,55,6317,6551,1150
NW,"5/8/2020 6 p.m. PDT",6882,2262,20786,772,54,6656,7288,1150
NW,"5/8/2020 7 p.m. PDT",7102,1049,20794,775,52,6724,7719,1150
NW,"5/8/2020 8 p.m. PDT",7362,80,20865,831,52,6630,7552,1151
NW,"5/8/2020 9 p.m. PDT",7351,-3,20654,794,53,6502,7042,1151
NW,"5/8/2020 10 p.m. PDT",6658,-2,20393,833,52,6136,7314,1153
NW,"5/8/2020 11 p.m. PDT",5735,0,20499,800,52,6104,7941,1155
NW,"5/9/2020 12 a.m. PDT",5436,-1,19675,813,52,5521,7787,1155
NW,"5/9/2020 1 a.m. PDT",5192,0,18936,837,53,4980,6876,1155
NW,"5/9/2020 2 a.m. PDT",4664,-2,18456,881,52,4998,6475,1156
NW,"5/9/2020 3 a.m. PDT",4237,-1,18455,849,51,5050,6447,1158
NW,"5/9/2020 4 a.m. PDT",4524,-1,18452,862,53,4794,6233,1159
NW,"5/9/2020 5 a.m. PDT",4616,-1,18638,873,53,4921,6430,1159
NW,"5/9/2020 6 a.m. PDT",4437,99,18878,873,53,4660,6537,1160
NW,"5/9/2020 7 a.m. PDT",4199,1068,18543,897,52,4318,6205,1158
NW,"5/9/2020 8 a.m. PDT",3868,2280,18158,870,52,3924,5421,1158
NW,"5/9/2020 9 a.m. PDT",4220,2738,18634,856,53,3978,4969,1157
NW,"5/9/2020 10 a.m. PDT",4643,2832,18818,835,54,3949,4762,1156
NW,"5/9/2020 11 a.m. PDT",4899,2901,19250,858,54,4217,4877,1153
NW,"5/9/2020 12 p.m. PDT",5002,2909,19282,811,53,4432,5200,1150
NW,"5/9/2020 1 p.m. PDT",4945,2871,19623,793,54,4732,5483,1149
NW,"5/9/2020 2 p.m. PDT",4726,2857,19785,779,53,4955,5990,1149
NW,"5/9/2020 3 p.m. PDT",4532,2754,19903,769,53,5416,6855,1148
NW,"5/9/2020 4 p.m. PDT",4707,2610,20832,771,53,5794,7177,1148
NW,"5/9/2020 5 p.m. PDT",4973,2244,21160,825,54,6007,7988,1147
NW,"5/9/2020 6 p.m. PDT",5274,1621,21796,760,54,6453,8349,1148
NW,"5/9/2020 7 p.m. PDT",4916,687,22005,767,53,6939,8341,1148
NW,"5/9/2020 8 p.m. PDT",3528,69,22075,774,53,7667,8248,1148
NW,"5/9/2020 9 p.m. PDT",3022,-3,21896,831,52,7939,8130,1149
NW,"5/9/2020 10 p.m. PDT",2765,0,21086,800,54,7688,8087,1149
NW,"5/9/2020 11 p.m. PDT",2358,1,20058,816,55,7268,8407,1151
NW,"5/10/2020 12 a.m. PDT",1908,-1,19443,807,55,6480,8209,1152
NW,"5/10/2020 1 a.m. PDT",1974,-1,18338,827,54,5465,7508,1153
NW,"5/10/2020 2 a.m. PDT",2084,-2,18004,830,55,5243,6748,1153
NW,"5/10/2020 3 a.m. PDT",2200,0,17841,844,54,5030,6495,1156
NW,"5/10/2020 4 a.m. PDT",2232,0,17831,891,54,4985,6759,1155
NW,"5/10/2020 5 a.m. PDT",2419,1,18023,858,56,4921,6750,1156
NW,"5/10/2020 6 a.m. PDT",2779,101,18004,861,55,4788,6482,1157
NW,"5/10/2020 7 a.m. PDT",2823,1004,17598,869,54,4023,6215,1155
NW,"5/10/2020 8 a.m. PDT",3179,2260,17509,834,53,3316,5768,1155
NW,"5/10/2020 9 a.m. PDT",3836,2640,17148,839,53,3019,5576,1153
NW,"5/10/2020 10 a.m. PDT",4075,2634,17602,801,54,3155,5494,1152
NW,"5/10/2020 11 a.m. PDT",3835,2575,18064,809,54,3502,5374,1151
NW,"5/10/2020 12 p.m. PDT",3413,2591,18496,784,54,3937,5323,1149
NW,"5/10/2020 1 p.m. PDT",3427,2361,18544,752,53,4515,5246,1147
NW,"5/10/2020 2 p.m. PDT",3619,2096,18609,765,55,4821,5320,1147
NW,"5/10/2020 3 p.m. PDT",3977,1979,18611,764,54,5704,5384,1146
NW,"5/10/2020 4 p.m. PDT",4382,1897,19406,757,52,6191,5819,1145
NW,"5/10/2020 5 p.m. PDT",4917,1775,20274,753,53,6059,6351,1145
NW,"5/10/2020 6 p.m. PDT",5655,1145,20882,753,54,5944,6501,1146
NW,"5/10/2020 7 p.m. PDT",6466,407,21087,760,54,5602,7118,1146
NW,"5/10/2020 8 p.m. PDT",6439,47,21325,771,55,5463,8191,1145
NW,"5/10/2020 9 p.m. PDT",6047,-2,20963,777,54,5498,8827,1147
NW,"5/10/2020 10 p.m. PDT",5762,-1,20334,818,53,5476,8639,1149
NW,"5/10/2020 11 p.m. PDT",5516,0,19186,798,55,5259,8173,1150
NW,"5/11/2020 12 a.m. PDT",5300,-1,18721,833,53,4611,6800,1150
NW,"5/11/2020 1 a.m. PDT",5399,1,18461,828,54,4069,6188,1151
NW,"5/11/2020 2 a.m. PDT",5455,-2,17910,843,53,3945,5991,1154
NW,"5/11/2020 3 a.m. PDT",5558,-2,17564,810,54,3835,5830,1153
NW,"5/11/2020 4 a.m. PDT",5559,0,17858,837,54,3791,5848,1156
NW,"5/11/2020 5 a.m. PDT",5877,0,17974,816,53,4000,6455,1155
NW,"5/11/2020 6 a.m. PDT",6203,26,18251,844,51,4393,6689,1156
NW,"5/11/2020 7 a.m. PDT",6192,643,18835,832,55,4401,6757,1156
NW,"5/11/2020 8 a.m. PDT",6013,1575,19304,838,53,4385,6515,1155
NW,"5/11/2020 9 a.m. PDT",6238,1961,19390,802,54,4288,5762,1153
NW,"5/11/2020 10 a.m. PDT",5650,2107,19988,823,54,4530,5786,1153
NW,"5/11/2020 11 a.m. PDT",4917,2173,20604,796,54,5015,6303,1151
NW,"5/11/2020 12 p.m. PDT",4388,2278,20913,795,53,5110,6611,1151
NW,"5/11/2020 1 p.m. PDT",4094,2210,20745,768,51,5433,7116,1150
NW,"5/11/2020 2 p.m. PDT",3839,2166,20620,768,53,5931,6985,1145
NW,"5/11/2020 3 p.m. PDT",3832,2109,20491,759,54,6400,7201,1142
NW,"5/11/2020 4 p.m. PDT",3730,2043,21142,791,54,6595,7492,1142
NW,"5/11/2020 5 p.m. PDT",4282,1771,21305,744,55,6781,7551,1140
NW,"5/11/2020 6 p.m. PDT",4467,1543,21876,733,56,6978,7928,1141
NW,"5/11/2020 7 p.m. PDT",4117,711,21983,767,57,7337,8857,1140
NW,"5/11/2020 8 p.m. PDT",3673,57,21820,755,55,7387,9795,1142
NW,"5/11/2020 9 p.m. PDT",4309,1,20997,748,53,7410,9570,1144
NW,"5/11/2020 10 p.m. PDT",5226,0,19920,779,54,6491,9009,1147
NW,"5/11/2020 11 p.m. PDT",5902,-2,19003,779,53,5446,8703,1147
NW,"5/12/2020 12 a.m. PDT",6389,0,18050,791,52,4962,7629,1148
NW,"5/12/2020 1 a.m. PDT",5771,1,17762,792,52,4478,7382,1148
NW,"5/12/2020 2 a.m. PDT",5099,-1,18218,810,52,4313,6937,1149
NW,"5/12/2020 3 a.m. PDT",4928,-1,18204,803,52,4351,6700,1149
NW,"5/12/2020 4 a.m. PDT",4666,-1,17945,802,54,4821,6395,1150
NW,"5/12/2020 5 a.m. PDT",4367,0,18478,840,55,4990,6821,1152
NW,"5/12/2020 6 a.m. PDT",4216,41,19036,823,55,5120,7445,1151
NW,"5/12/2020 7 a.m. PDT",4188,656,20156,845,53,4919,7112,1154
NW,"5/12/2020 8 a.m. PDT",5059,1462,20234,818,51,4691,6278,1153
NW,"5/12/2020 9 a.m. PDT",4514,1987,21329,821,51,4255,6354,1151
NW,"5/12/2020 10 a.m. PDT",4476,2123,21596,784,53,3723,6493,1151
NW,"5/12/2020 11 a.m. PDT",4817,2267,21476,808,54,3602,6210,1151
NW,"5/12/2020 12 p.m. PDT",5154,2406,21280,781,54,3701,6170,1148
NW,"5/12/2020 1 p.m. PDT",5630,2476,20934,799,55,4180,6150,1147
NW,"5/12/2020 2 p.m. PDT",5421,2376,20986,774,54,4625,6618,1145
NW,"5/12/2020 3 p.m. PDT",5814,2328,21067,778,53,4490,6363,1140
NW,"5/12/2020 4 p.m. PDT",6501,2132,20501,754,54,4394,5921,1139
NW,"5/12/2020 5 p.m. PDT",6955,1796,20972,761,54,4242,6123,1143
NW,"5/12/2020 6 p.m. PDT",6740,1462,21864,761,54,4959,6400,1142
NW,"5/12/2020 7 p.m. PDT",7317,509,21665,758,52,5208,7258,1140
NW,"5/12/2020 8 p.m. PDT",7651,52,21068,785,53,5479,7583,1144
NW,"5/12/2020 9 p.m. PDT",7821,805,20807,797,52,5375,7619,1142
NW,"5/12/2020 10 p.m. PDT",7510,1,20315,804,54,5172,7266,1145
NW,"5/12/2020 11 p.m. PDT",7418,0,19995,804,53,5003,6885,1147
NW,"5/13/2020 12 a.m. PDT",7320,1,18426,801,53,4825,6255,1150
NW,"5/13/2020 1 a.m. PDT",6962,-1,18222,821,53,4177,6071,1151
NW,"5/13/2020 2 a.m. PDT",6768,0,17938,812,53,3894,5868,1153
NW,"5/13/2020 3 a.m. PDT",6282,0,17640,814,53,3876,5834,1153
NW,"5/13/2020 4 a.m. PDT",5894,0,18076,845,53,3877,5813,1153
NW,"5/13/2020 5 a.m. PDT",5874,1,18448,825,52,4164,6029,1155
NW,"5/13/2020 6 a.m. PDT",5551,58,19306,839,52,4507,6265,1154
NW,"5/13/2020 7 a.m. PDT",5343,759,20370,838,53,4392,6072,1154
NW,"5/13/2020 8 a.m. PDT",5292,1569,20286,882,50,4193,5528,1150
NW,"5/13/2020 9 a.m. PDT",5442,1896,19864,831,52,4143,5413,1149
NW,"5/13/2020 10 a.m. PDT",5415,2019,19974,837,53,4150,5528,1150
NW,"5/13/2020 11 a.m. PDT",5567,2268,19984,816,54,4204,5653,1148
NW,"5/13/2020 12 p.m. PDT",5231,2428,20245,800,54,4364,5678,1146
NW,"5/13/2020 1 p.m. PDT",4777,2337,20974,844,53,4556,5905,1145
NW,"5/13/2020 2 p.m. PDT",4348,2367,20772,795,53,4793,6005,1144
NW,"5/13/2020 3 p.m. PDT",4263,2369,20593,779,55,5062,6060,1144
NW,"5/13/2020 4 p.m. PDT",4190,2128,20960,771,55,5624,6115,1142
NW,"5/13/2020 5 p.m. PDT",4486,1704,21436,793,53,5817,6159,1145
NW,"5/13/2020 6 p.m. PDT",5386,1395,21964,802,54,5822,6142,1147
NW,"5/13/2020 7 p.m. PDT",5909,549,22394,794,53,6079,6718,1146
NW,"5/13/2020 8 p.m. PDT",5595,58,22595,810,50,6127,7754,1147
NW,"5/13/2020 9 p.m. PDT",4786,2,22645,806,54,6142,8124,1149
NW,"5/13/2020 10 p.m. PDT",3910,0,22741,832,51,5837,8149,1150
NW,"5/13/2020 11 p.m. PDT",3742,-1,21221,821,54,5437,8255,1150
NW,"5/14/2020 12 a.m. PDT",3521,1,20037,811,56,5251,7696,1152
NW,"5/14/2020 1 a.m. PDT",4023,-1,19087,825,54,4784,6826,1153
NW,"5/14/2020 2 a.m. PDT",4238,-3,18984,851,54,4504,6677,1152
NW,"5/14/2020 3 a.m. PDT",4490,-1,18858,828,56,4000,6679,1149
NW,"5/14/2020 4 a.m. PDT",4193,1,18916,858,56,3916,7065,1150
NW,"5/14/2020 5 a.m. PDT",4095,3,19305,840,55,4147,7577,1149
NW,"5/14/2020 6 a.m. PDT",3800,93,20390,858,53,4347,8087,1151
NW,"5/14/2020 7 a.m. PDT",3506,805,21665,854,53,4224,7720,1149
NW,"5/14/2020 8 a.m. PDT",3502,1702,22250,841,52,3865,7310,1148
NW,"5/14/2020 9 a.m. PDT",3585,2072,21655,833,53,3875,6994,1148
